   UTC,Heat_demand_A,Heat_demand_B,Heat_demand_C,Heat_demand_D,Heat_demand_E,Heat_demand_F,Heat_demand_G,Heat_demand_H,Heat_demand_I,Heat_demand_J
2015-01-27 23:00:00,75984000.000000,94220000.000000,65537000.000000,238129000.000000,59992000.000000,203775000.000000,87246000.000000,51264000.000000,194832000.000000,26274000.000000
2015-01-28 00:00:00,75753000.000000,93948000.000000,65415000.000000,237357000.000000,59727000.000000,203099000.000000,87029000.000000,50309000.000000,194411000.000000,26147000.000000
2015-01-28 01:00:00,75243000.000000,93606000.000000,65186000.000000,236203000.000000,59487000.000000,202468000.000000,86466000.000000,49594000.000000,194132000.000000,26004000.000000
2015-01-28 02:00:00,74810000.000000,93407000.000000,64892000.000000,234941000.000000,59191000.000000,201529000.000000,85464000.000000,49053000.000000,193293000.000000,25837000.000000
2015-01-28 03:00:00,74494000.000000,93304000.000000,64574000.000000,233835000.000000,58896000.000000,200412000.000000,84730000.000000,48547000.000000,192953000.000000,25731000.000000
2015-01-28 04:00:00,74418000.000000,93425000.000000,64817000.000000,233494000.000000,58607000.000000,200231000.000000,84488000.000000,48856000.000000,192826000.000000,25742000.000000
2015-01-28 05:00:00,74444000.000000,93688000.000000,65011000.000000,233920000.000000,58437000.000000,200798000.000000,84578000.000000,49011000.000000,192267000.000000,25762000.000000
2015-01-28 06:00:00,74184000.000000,93520000.000000,65096000.000000,233628000.000000,58241000.000000,200807000.000000,84420000.000000,48802000.000000,191269000.000000,25741000.000000
2015-01-28 07:00:00,74119000.000000,93300000.000000,65188000.000000,233576000.000000,58260000.000000,201062000.000000,84148000.000000,48380000.000000,191125000.000000,25686000.000000
2015-01-28 08:00:00,74028000.000000,92768000.000000,65262000.000000,233589000.000000,58333000.000000,201351000.000000,84055000.000000,48237000.000000,191593000.000000,25714000.000000
2015-01-28 09:00:00,74139000.000000,92624000.000000,65557000.000000,234230000.000000,58336000.000000,202039000.000000,84144000.000000,48292000.000000,191634000.000000,25924000.000000
2015-01-28 10:00:00,74363000.000000,92555000.000000,65868000.000000,234921000.000000,58556000.000000,202803000.000000,84497000.000000,48645000.000000,191396000.000000,26098000.000000
2015-01-28 11:00:00,74736000.000000,92758000.000000,66180000.000000,236137000.000000,58848000.000000,203932000.000000,85273000.000000,49022000.000000,191872000.000000,26330000.000000
2015-01-28 12:00:00,75184000.000000,92890000.000000,66183000.000000,236771000.000000,58914000.000000,204550000.000000,85532000.000000,49273000.000000,192084000.000000,26444000.000000
2015-01-28 13:00:00,75262000.000000,92772000.000000,66077000.000000,236699000.000000,58859000.000000,204522000.000000,85499000.000000,49094000.000000,192226000.000000,26480000.000000
2015-01-28 14:00:00,75622000.000000,92693000.000000,65936000.000000,235986000.000000,58861000.000000,204300000.000000,85287000.000000,48836000.000000,192019000.000000,26435000.000000
2015-01-28 15:00:00,75733000.000000,92661000.000000,65725000.000000,235171000.000000,58802000.000000,203639000.000000,85088000.000000,48766000.000000,191759000.000000,26430000.000000
2015-01-28 16:00:00,75910000.000000,92511000.000000,65455000.000000,234289000.000000,58859000.000000,203078000.000000,84745000.000000,48876000.000000,191305000.000000,26387000.000000
2015-01-28 17:00:00,76143000.000000,92364000.000000,65167000.000000,233950000.000000,58998000.000000,202723000.000000,84602000.000000,49227000.000000,190147000.000000,26358000.000000
2015-01-28 18:00:00,76377000.000000,92266000.000000,64989000.000000,233456000.000000,59030000.000000,202367000.000000,84468000.000000,49423000.000000,189042000.000000,26254000.000000
2015-01-28 19:00:00,76767000.000000,92165000.000000,64881000.000000,232594000.000000,58831000.000000,202008000.000000,84123000.000000,49400000.000000,188646000.000000,26178000.000000
2015-01-28 20:00:00,76792000.000000,92065000.000000,64819000.000000,232170000.000000,58717000.000000,201467000.000000,83667000.000000,49126000.000000,188737000.000000,26228000.000000
2015-01-28 21:00:00,76922000.000000,92086000.000000,64834000.000000,232350000.000000,58569000.000000,201522000.000000,83339000.000000,49299000.000000,188756000.000000,26253000.000000
2015-01-28 22:00:00,76930000.000000,92237000.000000,64827000.000000,232346000.000000,58560000.000000,201718000.000000,83066000.000000,49471000.000000,188974000.000000,26273000.000000
2015-01-28 23:00:00,76897000.000000,92502000.000000,64825000.000000,232375000.000000,58767000.000000,202501000.000000,82855000.000000,49847000.000000,189269000.000000,26323000.000000
2015-01-29 00:00:00,77322000.000000,92804000.000000,64906000.000000,232971000.000000,58988000.000000,203428000.000000,82981000.000000,50719000.000000,189479000.000000,26496000.000000
2015-01-29 01:00:00,77990000.000000,93290000.000000,65064000.000000,234126000.000000,59232000.000000,204628000.000000,83436000.000000,51683000.000000,189936000.000000,26696000.000000
2015-01-29 02:00:00,78396000.000000,93721000.000000,65374000.000000,235333000.000000,59508000.000000,206015000.000000,84316000.000000,52478000.000000,191316000.000000,26890000.000000
2015-01-29 03:00:00,78771000.000000,94027000.000000,65681000.000000,236548000.000000,59743000.000000,207576000.000000,84864000.000000,52927000.000000,192274000.000000,27091000.000000
2015-01-29 04:00:00,79106000.000000,94035000.000000,65766000.000000,237165000.000000,60047000.000000,208381000.000000,85190000.000000,52767000.000000,192947000.000000,27219000.000000
2015-01-29 05:00:00,79313000.000000,93973000.000000,65879000.000000,237399000.000000,60466000.000000,208520000.000000,85276000.000000,52804000.000000,193835000.000000,27319000.000000
2015-01-29 06:00:00,80007000.000000,94326000.000000,66169000.000000,238111000.000000,60824000.000000,209041000.000000,85489000.000000,52952000.000000,195151000.000000,27380000.000000
2015-01-29 07:00:00,80122000.000000,94580000.000000,66356000.000000,238526000.000000,60930000.000000,209158000.000000,85629000.000000,53215000.000000,196011000.000000,27444000.000000
2015-01-29 08:00:00,80174000.000000,95001000.000000,66487000.000000,238710000.000000,60810000.000000,208998000.000000,85448000.000000,53236000.000000,196243000.000000,27502000.000000
2015-01-29 09:00:00,80193000.000000,95023000.000000,66454000.000000,238491000.000000,60853000.000000,208622000.000000,85144000.000000,53099000.000000,197194000.000000,27477000.000000
2015-01-29 10:00:00,80290000.000000,95406000.000000,66523000.000000,238553000.000000,60897000.000000,208893000.000000,85111000.000000,53219000.000000,198165000.000000,27567000.000000
2015-01-29 11:00:00,80059000.000000,95578000.000000,66515000.000000,238533000.000000,60914000.000000,208795000.000000,84814000.000000,53443000.000000,198574000.000000,27543000.000000
2015-01-29 12:00:00,79822000.000000,95472000.000000,66676000.000000,238828000.000000,60975000.000000,209014000.000000,85058000.000000,53620000.000000,198686000.000000,27520000.000000
2015-01-29 13:00:00,79785000.000000,95429000.000000,66833000.000000,239497000.000000,61100000.000000,209412000.000000,85121000.000000,54004000.000000,198672000.000000,27550000.000000
2015-01-29 14:00:00,79560000.000000,95372000.000000,66958000.000000,240385000.000000,61012000.000000,209907000.000000,85413000.000000,54108000.000000,198970000.000000,27660000.000000
2015-01-29 15:00:00,79730000.000000,95249000.000000,67092000.000000,241146000.000000,60937000.000000,210528000.000000,85733000.000000,53985000.000000,199366000.000000,27712000.000000
2015-01-29 16:00:00,79887000.000000,95143000.000000,67185000.000000,241696000.000000,60778000.000000,210978000.000000,85996000.000000,53708000.000000,199857000.000000,27821000.000000
2015-01-29 17:00:00,79887000.000000,95087000.000000,67195000.000000,241955000.000000,60572000.000000,211301000.000000,86189000.000000,53260000.000000,200405000.000000,27945000.000000
2015-01-29 18:00:00,79921000.000000,94988000.000000,67147000.000000,242398000.000000,60386000.000000,211605000.000000,86416000.000000,52892000.000000,201491000.000000,28103000.000000
2015-01-29 19:00:00,80137000.000000,95009000.000000,67080000.000000,242729000.000000,60227000.000000,211683000.000000,86723000.000000,52547000.000000,202610000.000000,28217000.000000
2015-01-29 20:00:00,80279000.000000,95011000.000000,66933000.000000,242360000.000000,60072000.000000,211987000.000000,86958000.000000,52276000.000000,202494000.000000,28192000.000000
2015-01-29 21:00:00,80138000.000000,94983000.000000,66864000.000000,241757000.000000,60280000.000000,211883000.000000,87126000.000000,52112000.000000,201591000.000000,28175000.000000
2015-01-29 22:00:00,80142000.000000,94900000.000000,66795000.000000,241611000.000000,60418000.000000,211861000.000000,87387000.000000,52076000.000000,201132000.000000,28121000.000000
2015-01-29 23:00:00,80125000.000000,94912000.000000,66745000.000000,241876000.000000,60509000.000000,211628000.000000,87412000.000000,51834000.000000,200300000.000000,27999000.000000
2015-01-30 00:00:00,80072000.000000,95025000.000000,66754000.000000,242001000.000000,60576000.000000,211715000.000000,87292000.000000,51860000.000000,199496000.000000,27950000.000000
2015-01-30 01:00:00,79981000.000000,95040000.000000,66708000.000000,241854000.000000,60460000.000000,211716000.000000,87212000.000000,51698000.000000,198734000.000000,27918000.000000
2015-01-30 02:00:00,79826000.000000,95060000.000000,66675000.000000,241497000.000000,60316000.000000,211503000.000000,87002000.000000,51564000.000000,198149000.000000,27910000.000000
2015-01-30 03:00:00,79849000.000000,95205000.000000,66630000.000000,241685000.000000,60348000.000000,211471000.000000,87272000.000000,51839000.000000,197800000.000000,27899000.000000
2015-01-30 04:00:00,79784000.000000,95260000.000000,66588000.000000,241713000.000000,60286000.000000,211393000.000000,87397000.000000,52112000.000000,197466000.000000,27838000.000000
2015-01-30 05:00:00,79776000.000000,95197000.000000,66466000.000000,241434000.000000,60126000.000000,211121000.000000,87143000.000000,51935000.000000,196998000.000000,27728000.000000
2015-01-30 06:00:00,79465000.000000,94711000.000000,66152000.000000,240848000.000000,59865000.000000,210095000.000000,86363000.000000,51837000.000000,196328000.000000,27681000.000000
2015-01-30 07:00:00,79306000.000000,94281000.000000,65895000.000000,240059000.000000,59618000.000000,209595000.000000,85996000.000000,51751000.000000,196103000.000000,27639000.000000
2015-01-30 08:00:00,79324000.000000,94009000.000000,65598000.000000,239393000.000000,59628000.000000,209402000.000000,85822000.000000,51926000.000000,195546000.000000,27593000.000000
2015-01-30 09:00:00,79468000.000000,93997000.000000,65547000.000000,239348000.000000,59679000.000000,209661000.000000,86108000.000000,52019000.000000,195351000.000000,27591000.000000
2015-01-30 10:00:00,79509000.000000,93719000.000000,65318000.000000,239026000.000000,59527000.000000,209715000.000000,86464000.000000,51836000.000000,194179000.000000,27493000.000000
2015-01-30 11:00:00,79646000.000000,93563000.000000,65082000.000000,238529000.000000,59405000.000000,209632000.000000,86682000.000000,51772000.000000,194147000.000000,27510000.000000
2015-01-30 12:00:00,79711000.000000,93437000.000000,64918000.000000,237998000.000000,59306000.000000,209296000.000000,86513000.000000,51439000.000000,194298000.000000,27502000.000000
2015-01-30 13:00:00,79700000.000000,93349000.000000,64881000.000000,237846000.000000,59297000.000000,208969000.000000,86624000.000000,51092000.000000,194181000.000000,27472000.000000
2015-01-30 14:00:00,79950000.000000,93279000.000000,64847000.000000,237644000.000000,59406000.000000,208718000.000000,86711000.000000,50982000.000000,193854000.000000,27465000.000000
2015-01-30 15:00:00,80231000.000000,93193000.000000,64884000.000000,237721000.000000,59514000.000000,208485000.000000,86819000.000000,51078000.000000,193690000.000000,27475000.000000
2015-01-30 16:00:00,80502000.000000,93100000.000000,64921000.000000,238082000.000000,59711000.000000,208409000.000000,87021000.000000,51173000.000000,193711000.000000,27405000.000000
2015-01-30 17:00:00,80835000.000000,93036000.000000,65010000.000000,238253000.000000,59854000.000000,208366000.000000,87135000.000000,51373000.000000,193623000.000000,27364000.000000
2015-01-30 18:00:00,80908000.000000,93002000.000000,65166000.000000,238355000.000000,60037000.000000,208393000.000000,87166000.000000,51524000.000000,193191000.000000,27292000.000000
2015-01-30 19:00:00,80844000.000000,92942000.000000,65303000.000000,238598000.000000,60227000.000000,208776000.000000,87338000.000000,51817000.000000,192719000.000000,27174000.000000
2015-01-30 20:00:00,80923000.000000,93002000.000000,65344000.000000,238701000.000000,60349000.000000,208688000.000000,87652000.000000,52077000.000000,192675000.000000,26991000.000000
2015-01-30 21:00:00,80960000.000000,93090000.000000,65283000.000000,238908000.000000,60322000.000000,208354000.000000,87764000.000000,51887000.000000,193431000.000000,26841000.000000
2015-01-30 22:00:00,80876000.000000,93143000.000000,65340000.000000,238856000.000000,60356000.000000,208046000.000000,87834000.000000,51819000.000000,193989000.000000,26773000.000000
2015-01-30 23:00:00,80989000.000000,93149000.000000,65381000.000000,238647000.000000,60306000.000000,207763000.000000,87885000.000000,51806000.000000,194712000.000000,26748000.000000
2015-01-31 00:00:00,81082000.000000,93045000.000000,65362000.000000,238649000.000000,60200000.000000,207240000.000000,88177000.000000,51436000.000000,195321000.000000,26738000.000000
2015-01-31 01:00:00,81050000.000000,92981000.000000,65445000.000000,238603000.000000,60277000.000000,206895000.000000,88296000.000000,50984000.000000,195545000.000000,26692000.000000
2015-01-31 02:00:00,81021000.000000,92722000.000000,65400000.000000,238431000.000000,60256000.000000,206545000.000000,88246000.000000,50655000.000000,195084000.000000,26585000.000000
2015-01-31 03:00:00,80815000.000000,92265000.000000,65304000.000000,237472000.000000,60143000.000000,205775000.000000,87991000.000000,50279000.000000,194721000.000000,26438000.000000
2015-01-31 04:00:00,80321000.000000,91882000.000000,65062000.000000,236298000.000000,59905000.000000,204456000.000000,87618000.000000,49714000.000000,194244000.000000,26278000.000000
2015-01-31 05:00:00,79751000.000000,91689000.000000,64799000.000000,235312000.000000,59621000.000000,203702000.000000,87785000.000000,49693000.000000,194035000.000000,26167000.000000
